"product_id","sku","name","price","sale_price","original_price","grape","wine_type","producer","country","region","abv","volume","vintage","stock_status","categories","description","url","image"
"25116","VD/0270","Rượu vang Pháp Louis Latour Volnay Premier Cru En Chevret 2014","2.928.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2014","in-stock","","Rượu vang đỏ Louis Latour Volnay Premier Cru En Chevret 2014 có màu đỏ garnet rực rỡ, lan tỏa nốt hương bạc hà tươi mát quyện cùng hương cam thảo, cà phê, nho đen ấm áp. Vị rượu mạnh mẽ, sắc nét, giàu đậm hương nho đen và mocha tinh tế. Vị chát thanh lịch, mượt mà, đem lại trải nghiệm đầy hân hoan, ngây ngất.","https://winecellar.vn/ruou-vang-phap/louis-latour-volnay-premier-cru-en-chevret-2014/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-volnay-premier-cru-en-chevret.jpg"
"12666","VD/0271","Rượu vang Pháp Louis Latour Volnay Premier Cru En Chevret 2015","4.392.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2015","in-stock","","Rượu vang đỏ Louis Latour Volnay Premier Cru En Chevret 2015 có màu đỏ ruby tươi sáng, lan tỏa hương thơm trái quả đỏ ngọt ngào vấn vương trong nốt hương cam thảo ấm áp. Vị rượu tròn đầy, tinh tế với vị chát êm ái, mượt mà.","https://winecellar.vn/ruou-vang-phap/volnay-en-chevret-louis-latour/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-volnay-premier-cru-en-chevret.jpg"
"12431","VD/0275","Rượu vang Pháp Louis Latour Vosne-Romanée 1er Cru Les Petits Monts 2015","5.590.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2015","in-stock","","Rượu vang đỏ Louis Latour Vosne-Romanée Premier Cru Les Petits Monts 2015 lan tỏa hương thơm phức hợp, nồng nàn của anh đào, dâu đen và đinh hương. Với hương vị cổ điển tinh tế và dư vị quyến rũ, hứa hẹn sẽ chiều lòng mọi tín đồ sành vang","https://winecellar.vn/ruou-vang-phap/louis-latourvosne-romanee-les-petits-monts/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-vosne-romanee-premier-cru-les-petits-monts.jpg"
"11154","VD/0274","Rượu vang Pháp Louis Latour Vosne-Romanée 2015","3.652.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2015","in-stock","","Dòng rượu vang đỏ quyến rũ với sắc đỏ lựu, nồng nàn hương thơm mocha và lý chua đen, chất vị vang hào phóng trên vòm miệng. Hương vị rượu tươi ngon, tầng lớp hương quả lý chua đen, cam thảo và mocha hài hòa.","https://winecellar.vn/ruou-vang-phap/vosne-romanee-louis-latour/","https://winecellar.vn/wp-content/uploads/2018/08/louis-latour-vosne-romanee.png"
"41879","VD/0274-20","Rượu vang Pháp Louis Latour Vosne-Romanée 2020","3.652.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","Rượu mang sắc đỏ đậm đà, bùng nổ những nốt hương quyến rũ của mocha và nho đen. Vị chát mềm mại, đầy tươi mới với sự xuất hiện của những nốt hương cam thảo kéo dài đến hậu vị, đọng lại trong lòng tín đồ yêu vang những xúc cảm khó quên.","https://winecellar.vn/ruou-vang-phap/louis-latour-vosne-romanee-2020/","https://winecellar.vn/wp-content/uploads/2018/08/louis-latour-vosne-romanee.png"
"98030","VD/0274-23","Rượu vang Pháp Louis Latour Vosne-Romanée 2023","3.652.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2023","in-stock","","","https://winecellar.vn/ruou-vang-phap/louis-latour-vosne-romanee-2023/","https://winecellar.vn/wp-content/uploads/2018/08/louis-latour-vosne-romanee.png"
"34935","VT/0417-20-SEA","Rượu vang Pháp Chablis William Fevre (SEA Edition) 2020","1.355.200","","","Chardonnay, Sauvignon Blanc","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","Chablis William Fevre (Sea Edition) 2020 được yêu thích với hương trái cây sống động và độ chua tươi mát. Rượu là lựa chọn tuyệt vời để kết hợp cùng các món khai vị, bên cạnh wakame, trứng cá caviar và mực lavosh.","https://winecellar.vn/ruou-vang-phap/chablis-william-fevre-sea-edition/","https://winecellar.vn/wp-content/uploads/2023/06/chablis-william-fevre-sea-edition.jpg"
"72324","VT/0417-21-SEA","Rượu vang Pháp Chablis William Fevre (SEA Edition) 2021","1.355.200","","","Chardonnay, Sauvignon Blanc","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2021","in-stock","","","https://winecellar.vn/ruou-vang-phap/chablis-william-fevre-sea-edition-2021/","https://winecellar.vn/wp-content/uploads/2025/03/chablis-william-fevre-sea-edition-2021.jpg"
"25199","VT/0417","Rượu vang Pháp William Fevre Chablis 2020","1.234.200","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","Chablis William Fevre 2020 quyến rũ với những làn rượu vàng kim trong trẻo, lan tỏa hương chanh, hoa trắng tươi mát quyện cùng các nốt hương cỏ hoa thanh lịch. Vị rượu cô đọng, phức hợp, tươi sáng, giàu đậm hương khoáng chất tinh khiết, cuốn theo dư vị sống động, sảng khoái, khó phai.","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis.jpg"
"72323","VT/0417-22","Rượu vang Pháp William Fevre Chablis 2022","1.234.200","","","Chardonnay, Sauvignon Blanc","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-2022/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis.jpg"
"101216","VT/0417-23","Rượu vang Pháp William Fevre Chablis 2023","1.234.200","","","Chardonnay, Sauvignon Blanc","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2023","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-2023/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis.jpg"
"25207","VT/0413","Rượu vang Pháp William Fevre Chablis Grand Cru Bougros 2017","3.170.200","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2017","in-stock","","William Fevre Chablis Grand Cru Bougros 2017 mang đến cảm nhận của vỏ sò, chanh và bưởi vàng tươi mát. Vị chua chắc chắn kết hợp với hậu vị sâu lắng đáng kinh ngạc.","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-grand-cru-bougros-2017/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-grand-cru-bougros.jpg"
"74608","VT/0413-19","Rượu vang Pháp William Fevre Chablis Grand Cru Bougros 2019","3.170.200","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2019","in-stock","","","https://winecellar.vn/ruou-vang-phap/ruou-vang-phap-william-fevre-chablis-grand-cru-bougros-2019/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-grand-cru-bougros.jpg"
"36897","VT/0411-20","Rượu vang Pháp William Fevre Chablis Grand Cru Bougros Côte Bouguerots 2020","1.234.200","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-grand-cru-bougros-cote-bouguerots-2020/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-grand-cru-bougros-cote-bouguerots.jpg"
"74607","VT/0411-22","Rượu vang Pháp William Fevre Chablis Grand Cru Bougros Côte Bouguerots 2022","2.783.000","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-grand-cru-bougros-cote-bouguerots-2022/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-grand-cru-bougros-cote-bouguerots.jpg"
"25213","VT/0410","Rượu vang Pháp William Fevre Chablis Grand Cru Les Clos 2018","5","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2018","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-grand-cru-les-clos-2018/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-grand-cru-les-clos.jpg"
"36898","VT/0410-20","Rượu vang Pháp William Fevre Chablis Grand Cru Les Clos 2020","5","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-grand-cru-les-clos-2020/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-grand-cru-les-clos.jpg"
"25209","VT/0412","Rượu vang Pháp William Fevre Chablis Grand Cru Les Preuses 2018","4","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2018","in-stock","","Chablis Les Preuses Grand Cru 2018 là dòng vang trắng Chardonnay kinh điển của nhà sản xuất William Ferve. Tươi sáng, mạnh mẽ với sự bùng nổ của hương vị khoáng chất, đi kèm các nốt hương vỏ chanh, đá phiến, bạc hà, đá vụn, hạt tiêu trắng, rượu là lựa chọn lý tưởng bên các món hải sản có vỏ, cua và tôm hùm.","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-grand-cru-les-preuses-2018/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-grand-cru-les-preuses.jpg"
"36894","VT/0412-20","Rượu vang Pháp William Fevre Chablis Grand Cru Les Preuses 2020","4","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-grand-cru-les-preuses-2020/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-grand-cru-les-preuses.jpg"
"25201","VT/0416","Rượu vang Pháp William Fevre Chablis Premier Cru Beauroy 2019","2.783.000","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2019","in-stock","","Dòng vang trắng đã xuất sắc giành giải thưởng Decanter năm 2021. Vị rượu sống động với các nốt hương quả xanh lá, thảo mộc kèm hương khoáng chất tươi mới. Cấu trúc tốt với vị chua sống động và ngon miệng.","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-premier-cru-beauroy-2019/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-premier-cru-beauroy.jpg"
"36891","VT/0416-20","Rượu vang Pháp William Fevre Chablis Premier Cru Beauroy 2020","2.783.000","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-premier-cru-beauroy-2020/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-premier-cru-beauroy.jpg"
"25205","VT/0415","Rượu vang Pháp William Fevre Chablis Premier Cru Montée De Tonnerre 2018","2.807.200","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2018","in-stock","","Dòng vang trắng thanh lịch từ thương hiệu William Ferve. Hương vị thanh lịch và tươi mát với các nốt hương đặc trưng của trái trắng, cam quýt, táo xanh kèm khoáng chất mạnh mẽ.","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-premier-cru-montee-de-tonnerre-2018/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-premier-cru-montee-de-tonnerre.jpg"
"25203","VT/0414","Rượu vang Pháp William Fevre Chablis Premier Cru Vaulorent 2016","2.783.000","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2016","in-stock","","William Ferve Chablis Vaulorent 2016 là dòng vang Premier Cru xuất sắc từ thương hiệu Wiliiam Ferve. Rượu hấp dẫn với các nốt hương hào phóng của khói, gia vị, chanh, đi kèm với kết cấu kem mịn.","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-premier-cru-vaulorent-2016/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-premier-cru-vaulorent.jpg"
"36893","VT/0414-19","Rượu vang Pháp William Fevre Chablis Premier Cru Vaulorent 2019","2.783.000","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2019","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-premier-cru-vaulorent-2019/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-chablis-premier-cru-vaulorent.jpg"
"25197","VT/0418","Rượu vang Pháp William Fevre Petit Chablis","1.064.800","","","Chardonnay, Sauvignon Blanc","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","","in-stock","","Petit Chablis là mở đầu hoàn hảo để bước vào thế giới rượu vang hảo hạng của Chablis. Một dòng vang trắng tươi mát, dễ chịu, lan tỏa hương trái cây hòa quyện cùng hương hoa và khoáng chất. Hương vị sống động, thơm ngon, kết hợp tuyệt vời với các món hải sản.","https://winecellar.vn/ruou-vang-phap/william-fevre-petit-chablis/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-petit-chablis.jpg"
"36889","VT/0593","Rượu vang Pháp William Fevre Chablis Premier Cru Montmains 2020","1","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","","https://winecellar.vn/ruou-vang-phap/william-fevre-chablis-premier-cru-montmains-2020/","https://winecellar.vn/wp-content/uploads/2023/08/william-fevre-chablis-premier-cru-montmains.jpg"
"25195","VT/0419","Rượu vang Pháp William Fevre Saint-Bris","871.200","","","Sauvignon Blanc, Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","","in-stock","","Rượu lan tỏa những lớp hương tươi mát, mãnh liệt với lý chua đen hòa quyện cùng hương gỗ hoàng dương quyến rũ. Hương vị rượu vang tươi mát, tròn đầy trên vòm miệng, đem lại cảm giác sảng khoái, thơm ngon","https://winecellar.vn/ruou-vang-phap/william-fevre-saint-bris/","https://winecellar.vn/wp-content/uploads/2022/05/william-fevre-saint-bris.jpg"
"36885","VT/0382-22-NEW","Rượu vang Pháp Yvecourt Bordeaux Blanc 2022","460.000","","","Sauvignon Blanc, Bordeaux Blend, Blend, Merlot","Rượu Vang Trắng","Nhà sản xuất","Bordeaux","","1","750ml","2022","in-stock","","Một dòng rượu vang trắng xuất sắc trong tầm giá với hương vị tươi mát, vị chua tinh tế, phù hợp dùng khai vị với các món hải sản hoặc salad nhẹ nhàng.","https://winecellar.vn/ruou-vang-phap/yvecourt-bordeaux-blanc-2022/","https://winecellar.vn/wp-content/uploads/2023/08/yvecourt-bordeaux-blanc-2022.jpg"
"36887","VD/1078-22-NEW","Rượu vang Pháp Yvecourt Bordeaux Rouge 2022","520.000","","","Blend, Bordeaux Blend, Merlot, Sauvignon Blanc","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2022","in-stock","","Rượu lan tỏa hương thơm quả mọng như anh đào, lý đen, mâm xôi, việt quất. Vị rượu nhẹ dịu, êm ái cùng cấu trúc mềm mượt, phảng phất vị chát tinh tế. Dư vị kéo dài, lưu luyến khó quên.","https://winecellar.vn/ruou-vang-phap/yvecourt-bordeaux-rouge-2022/","https://winecellar.vn/wp-content/uploads/2023/08/yvecourt-bordeaux-rouge-2022.jpg"
"12326","VT/0048","Rượu vang sủi Charles Roux Blanc de Blancs","351.000","","","Aligoté","Rượu Vang Sủi","Nhà sản xuất","Bourgogne","","1","750ml","","in-stock","","Rượu lan tỏa các tầng hương hấp dẫn của trái cây như đào giòn, mơ vàng và táo xanh, cuộn trong làn bọt sủi mịn màng. Vị rượu ấn tượng với độ chua tinh tế, cấu trúc cân bằng, hậu vị kéo dài cùng cảm giác sảng khoái dễ chịu.","https://winecellar.vn/ruou-vang-phap/charles-roux-blanc-de-blancs/","https://winecellar.vn/wp-content/uploads/2019/03/charles-roux-blanc-de-blancs.jpg"
"13901","VT/0296","Rượu vang sủi Conde de Haro Cava Brut","871.000","","","Blend, Grenache Blanc","Rượu Vang Sủi","Nhà sản xuất","Puglia","","1","750ml","","in-stock","","Đây là một chai Cava lan tỏa hương thơm ấn tượng và cấu trúc cân đối tuyệt vời. Rượu có màu vàng rơm tươi sáng, lan tỏa hương thơm tinh tế và phức hợp với cam quýt, bưởi, táo xanh hòa quyện cùng hương bánh mì nướng, trái cây sấy khô, hạt Hương vị rượu tươi mới và cân bằng hoàn hảo. Những bọt sủi mềm mại tạo nên một kết cấu thanh lịch. Hậu vị kéo dài với chút vị ngậy thơm ngon.","https://winecellar.vn/vang-tay-ban-nha/conde-de-haro-cava-brut/","https://winecellar.vn/wp-content/uploads/2020/08/conde-de-haro-cava-brut.jpg"
"14250","VT/0316","Rượu vang sủi Freixenet Carta Nevada Semi Seco Cava","641.000","","","Blend, Glera, Sangiovese, Garnacha","Rượu Vang Sủi","Nhà sản xuất","Puglia","","1","750ml","","in-stock","","Hương vị: Rượu có hương thơm quyến rũ và sảng khoái của hoa trắng thanh lịch, trái cây tươi: táo xanh, cam quýt đan xen tạo thành một tổng thể đầy thú vị. Rượu có cấu trúc tốt trong vòm miệng","https://winecellar.vn/vang-tay-ban-nha/freixenet-carta-nevada-semi-seco-cava/","https://winecellar.vn/wp-content/uploads/2020/10/freixenet-carta-nevada-semi-seco-cava.jpg"
"14248","VT/0315","Rượu vang sủi Freixenet Cordon Negro Gran Seleccion Brut Cava","641.000","","","Blend, Sangiovese, Glera","Rượu Vang Sủi","Nhà sản xuất","Puglia","","1","750ml","","in-stock","","Một dòng vang sủi sống động, hương thơm cân bằng với táo, lê chín hòa quyện cùng hương cam quýt tươi mát. Chất vị vang thơm ngon, hậu vị kéo dài, phảng phất hương gừng đầy lưu luyến.","https://winecellar.vn/vang-tay-ban-nha/freixenet-cordon-negro-gran-seleccion-brut-cava/","https://winecellar.vn/wp-content/uploads/2020/10/freixenet-cordon-negro-gran-seleccion-brut-cava.jpg"
"14470","VT/0317","Rượu vang sủi Freixenet Ice","678.000","","","Blend, Sangiovese","Rượu Vang Sủi","Nhà sản xuất","Puglia","","1","750ml","","in-stock","","Hương vị: Rượu có hương thơm nồng nàn của quả đào, lê chín, hương hoa cùng các loại trái cây nhiệt đới. Vị rượu gợi liên tưởng tới kem tươi mềm mịn dấn tới hậu vị kéo dài quyến rũ.","https://winecellar.vn/vang-tay-ban-nha/freixenet-ice/","https://winecellar.vn/wp-content/uploads/2021/01/freixenet-ice.jpg"
"35490","VT/0589","Rượu Vang Trắng Freixenet Asti","787.000","","","Moscato, Cabernet Sauvignon, Pinot Gris (Pinot Grigio), Sangiovese","Rượu Vang Ngọt","Nhà sản xuất","Trắng Freixenet Asti","","1","750ml","","in-stock","","Freixenet Asti Moscato lan tỏa những lớp hương tinh tế của đào, cam quýt hòa quyện cùng hương hoa trắng. Hương vị vang tươi mát và thanh lịch với hậu vị gợi nhớ đến mật ong và trái cây ngọt ngào.","https://winecellar.vn/ruou-vang-y/freixenet-asti/","https://winecellar.vn/wp-content/uploads/2023/06/freixenet-asti.jpg"
"14468","VD/0938","Rượu vang sủi Freixenet Rosé Dry Cava","641.000","","","Garnacha, Blend, Sangiovese","Rượu Vang Hồng","Nhà sản xuất","Puglia","","1","750ml","","in-stock","","Hương vị: Rượu có hương thơm tươi mát của hoa và lá nguyệt quế tươi từ nho Garnacha, quả mọng đỏ (dâu đen và dâu tây) từ Trepat kết hợp một cách hài hòa từ quá trình nuôi ủ trong chai.","https://winecellar.vn/vang-tay-ban-nha/freixenet-rose-dry-cava/","https://winecellar.vn/wp-content/uploads/2021/01/freixenet-rose-dry-cava.jpg"
"93565","VT/0695","Rượu vang sủi Veuve Ambal Crémant De Bourgogne Grande Cuvée Brut","660.000","","","Aligoté","Rượu Vang Sủi","Nhà sản xuất","Bourgogne","","1","750ml","","in-stock","","Dòng vang sủi được thiết kế dành riêng cho những người yêu thích sự tinh tế của bọt sủi mịn màng. Hương thơm phức hợp, gợi nhớ đến hoa trắng, táo, lê, cùng hương brioche và hạnh nhân tinh tế. Hương vị tươi mới, sống động, hòa quyện tuyệt vời giữa độ chua và cấu trúc mịn màng. Hậu vị thanh lịch kéo dài với hương trái cây và gia vị thoang thoảng.","https://winecellar.vn/ruou-vang-phap/veuve-ambal-cremant-de-bourgogne-grande-cuvee-brut/","https://winecellar.vn/wp-content/uploads/2025/08/veuve-ambal-cremant-de-bourgogne-grande-cuvee-brut.jpg"
"11430","VT/0137","Rượu vang sủi Veuve Ambal Méthode Traditionnelle Blanc De Blancs","436.000","","","Aligoté","Rượu Vang Sủi","Nhà sản xuất","Bourgogne","","1","750ml","","in-stock","","Rượu mang sắc vàng rơm nhạt, lan tỏa hương thơm tinh tế của quả mơ, đào hòa quyện cùng hoa trắng. Hương vị hài hòa, tươi mát với vị chua thanh dậy hương cam, quýt, hòa quyện cùng hương khoáng chất trong dư vị kéo dài.","https://winecellar.vn/ruou-vang-phap/veuve-ambal-methode-traditionnelle-blanc-de-blancs/","https://winecellar.vn/wp-content/uploads/2018/10/veuve-ambal-methode-traditionnelle-blanc-de-blancs.jpg"
"7159","VD/0887","Rượu vang Tây Ban Nha Aro Muga 2000","1","","","Blend","Rượu Vang Đỏ","Nhà sản xuất","Puglia","","1","","2000","in-stock","","Rượu lan tỏa hương thơm mạnh mẽ với trái cây chín mọng, đặc biệt là mâm xôi đen, kết hợp cùng hương hoa violet. Quá trình ủ trong thùng gỗ sồi Pháp mang lại hương đinh hương, vani và trái cây sấy khô. Hương vị rượu hài hòa, cân bằng với độ chua tươi mới, vị chát mượt mà. Hương quả mọng và hoa violet hòa quyện tinh tế cùng hương gỗ sồi kéo dài đến hậu vị. Một dòng vang đỏ có tiềm năng lưu trữ lâu dài, hương vị phát triển theo thời gian.","https://winecellar.vn/vang-tay-ban-nha/aro-muga/","https://winecellar.vn/wp-content/uploads/2017/07/aro-muga-3.jpg"
"25521","VD/0360","Rượu vang Tây Ban Nha Aro Muga 2006","8","","","Blend","Rượu Vang Đỏ","Nhà sản xuất","Puglia","","1","","2006","in-stock","","Rượu lan tỏa hương thơm mạnh mẽ với trái cây chín mọng, đặc biệt là mâm xôi đen, kết hợp cùng hương hoa violet. Quá trình ủ trong thùng gỗ sồi Pháp mang lại hương đinh hương, vani và trái cây sấy khô. Hương vị rượu hài hòa, cân bằng với độ chua tươi mới, vị chát mượt mà. Hương quả mọng và hoa violet hòa quyện tinh tế cùng hương gỗ sồi kéo dài đến hậu vị. Một dòng vang đỏ có tiềm năng lưu trữ lâu dài, hương vị phát triển theo thời gian.","https://winecellar.vn/vang-tay-ban-nha/aro-muga-2006/","https://winecellar.vn/wp-content/uploads/2017/07/aro-muga-3.jpg"
"41425","VD/0360-19","Rượu vang Tây Ban Nha Aro Muga 2019","1","","","Blend","Rượu Vang Đỏ","Nhà sản xuất","Puglia","","1","","2019","in-stock","","Một tuyệt phẩm thực thụ, Aro 2019 là sự kết hợp kỳ diệu giữa 70% Tempranillo và 30% Graciano, được chọn lọc kỹ lưỡng từ những vườn nho lâu đời nhất của gia đình Muga. Hương thơm lan tỏa mãnh liệt với lý chín, hương hoa và gỗ sồi. Hương vị rượu đậm đà, vị chát mềm mượt. Một dòng vang Rioja đỉnh cao, có tiềm lưu trữ như một chai Bordeaux hạng nhất.","https://winecellar.vn/vang-tay-ban-nha/aro-muga-2019/","https://winecellar.vn/wp-content/uploads/2017/07/aro-muga-3.jpg"
"15311","VT/0327","Rượu vang Tây Ban Nha Faustino Rivero Ulecia Albarino","7","","","Albarino","Rượu Vang Trắng","Nhà sản xuất","Puglia","","1","750ml","","in-stock","","Hương vị: Rượu lan tỏa hương thơm trong trẻo của cam quýt, chanh, hương hoa và thảo mộc thanh lịch. Vị rượu trong trẻo, mượt mà, ôm trọn vị giác và để lại dư vị tươi mát lưu luyến.","https://winecellar.vn/vang-tay-ban-nha/faustino-rivero-ulecia-albarino/","https://winecellar.vn/wp-content/uploads/2021/03/faustino-rivero-ulecia-albarino.jpg"
"21165","VT/0392","Rượu vang Tây Ban Nha Flor de Muga White","1.791.000","","","Blend, Tempranillo","Rượu Vang Trắng","Nhà sản xuất","Puglia","","1","750ml","","in-stock","","Những nốt hương vị nhảy múa trong vòm miệng đầy vui thú, vang có chút vị chua thanh, chút vị ngọt thơm thoáng qua, chút vị khoáng mằn mặn đầu lưỡi sao thật khó quên.","https://winecellar.vn/vang-tay-ban-nha/flor-de-muga-white/","https://winecellar.vn/wp-content/uploads/2022/01/flor-de-muga-white-1.jpg"
"15510","VD/1017","Rượu vang Tây Ban Nha Freixenet Cabernet Sauvignon Spanish Wine Collection","581.000","","","Cabernet Sauvignon, Blend, Moscato, Sangiovese, Pinot Gris (Pinot Grigio)","Rượu Vang Đỏ","Nhà sản xuất","Puglia","","1","750ml","","in-stock","","Rượu mang sắc đỏ anh đào hấp dẫn, nồng nàn hương thơm trái cây chín như mận, anh đào hòa quyện cùng hương ca cao và vani tinh tế. Hương vị rượu thơm ngon, cân bằng với trái cây thanh lịch và chút gia vị ấm, hậu vị kéo dài đầy lưu luyến.","https://winecellar.vn/vang-tay-ban-nha/freixenet-cabernet-sauvignon/","https://winecellar.vn/wp-content/uploads/2021/04/freixenet-cabernet-sauvignon-spanish-wine-collection-2019.jpg"
"25528","VD/0932","Rượu vang Tây Ban Nha Muga Reserva Seleccion Especial 2011 5L","1","","","Tempranillo","Rượu Vang Đỏ","Nhà sản xuất","Puglia","","1","","2011","in-stock","","Hương vị sánh quyện từ những trái nho được tuyển chọn riêng cho dòng vang này, cùng sự toàn tâm toàn ý dốc lòng vào chất lượng rượu vang, Muga Selección Especial 2011 có giá trị bền lâu, khả năng lưu giữ tới 10 năm tiếp theo.","https://winecellar.vn/vang-tay-ban-nha/muga-reserva-seleccion-especial-2011/","https://winecellar.vn/wp-content/uploads/2016/05/muga-seleccion-especial.jpg"
"50918","VD/0930","Rượu vang Tây Ban Nha Muga Reserva Seleccion Especial 2015 3L","7","","","Tempranillo","Rượu Vang Đỏ","Nhà sản xuất","Puglia","","1","","2015","in-stock","","Muga Selección Especial 2015 có màu sắc lắng đọng, rất đậm sánh của trái anh đào đen. Mùi hương ngào ngạt thơm lừng của dâu rừng chín, tiêu đen cùng bức tranh xanh rì của thảm thực vật phong phú trong cánh rừng sâu","https://winecellar.vn/vang-tay-ban-nha/muga-reserva-seleccion-especial-2015-3l/","https://winecellar.vn/wp-content/uploads/2016/05/muga-seleccion-especial.jpg"
"50922","VD/0931","Rượu vang Tây Ban Nha Muga Reserva Seleccion Especial 2015 5L","1","","","Tempranillo","Rượu Vang Đỏ","Nhà sản xuất","Puglia","","1","","2015","in-stock","","Muga Selección Especial 2015 có màu sắc lắng đọng, rất đậm sánh của trái anh đào đen. Mùi hương ngào ngạt thơm lừng của dâu rừng chín, tiêu đen cùng bức tranh xanh rì của thảm thực vật phong phú trong cánh rừng sâu","https://winecellar.vn/vang-tay-ban-nha/muga-reserva-seleccion-especial-2015-5l/","https://winecellar.vn/wp-content/uploads/2016/05/muga-seleccion-especial.jpg"
